id_producto;ean;nombre;categoria;marca;precio_empaque;precio_por_kilo;calorias_100g;proteinas_100g;fibra_100g;grasa_saturada_100g;azucar_100g;sal_100g;nutri_score;procesado
52891.0;8402001016851;Gofres clásicos Hacendado;Bollería envasada;Hacendado;1.3;5.91;466.0;5.7;0.0;14.0;24.0;1.0825;unknown;{}
86395.0;8402001047039;Filetes lomo de cerdo corte fino;Cerdo;;3.91;7.1;;;;;;;;
34177.0;8480000341778;Canela molida Hacendado;Otras especias;Hacendado;1.0;19.23;;;;;;;not-applicable;1
6044.0;2105100060447;Butifarra fresca;Embutido;;3.46;5.4;;;;;;;;
87292.0;8402001025433;Langostino cocido;Marisco;;6.45;10.75;;;;;;;;
51192.0;8480000511928;Queso fresco light de vaca Hacendado;Queso fresco;Hacendado;2.2;8.8;117.0;13.0;;3.9;3.6;0.85;c;3
60586.0;8402001019869;Pastas de aceite Hacendado;Galletas desayuno;Hacendado;1.25;5.0;475.0;5.8;2.1;3.0;20.0;0.59;d;3
69519.0;2105400695196;Champiñones laminados limpios;Setas y champiñones;;2.11;6.6;;;;;;;;
83886.0;8480000838865;Pan de molde 100% integral familiar Hacendado;Pan de molde;Hacendado;1.15;1.4;246.875;8.7;7.5;0.7;2.5;1.2;a;4
20037.0;8410500006143;Yogur sabor macedonia Danone;Yogures de sabores;Danone;1.0;2.08;77.0;3.0;;1.1;11.9;0.11;c;4
6371.0;8402001021398;Pasta trottole vegetales Hacendado;Macarrones, pajaritas y hélices;Hacendado;1.05;2.1;362.0;13.0;4.0;0.300000011920929;3.0;;unknown;{}
16317.0;8480000163172;Mantecadas Hacendado;Bollería envasada;Hacendado;2.3;4.42;460.0;5.0;;3.1;27.2;0.65;e;4
60236.0;8480000602367;Cereales con salvado de trigo Fibra Sticks Hacendado;Cereales integrales y muesli;Hacendado;1.8;3.6;342.0;16.0;33.0;0.6;10.0;0.88;c;3
19855.0;8402001042225;Empanadilla de pollo 7% y queso de cabra 4%;Bollería salada;;1.6;16.0;;;;;;;;
14221.0;8410109114157;Surtido bombones Senzza de chocolate negro 70%;Bombones;Senzza;2.9;16.11;560.0;7.0;;25.0;37.0;0.09;e;4
22981.0;5411188131380;Postre de coco natural Alpro sin azúcares añadidos;Postres de soja;Alpro;2.3;6.57;77.0;0.6;0.0;5.6;0.6;0.03;c;4
35773.0;8402001010064;Migas de coliflor Hacendado ultracongeladas;Verdura;Hacendado;1.55;3.44;20.4444444444444;1.3;;0.0;1.6;0.39;b;1
24340.0;2105100243406;Cola de rape del Cabo sin piel Hacendado ultracongelada;Pescado;Hacendado;9.25;18.5;;;;;;;;
21596.2;8402001047701;Barra pan integral de espelta 100% rebanado;Pan rebanado;;1.25;5.0;;;;;;;;
34163.0;8480000341631;Cúrcuma molida Hacendado;Otras especias;Hacendado;1.3;21.67;;;;;;;not-applicable;1
82933.0;8402001018831;Pan de leche Hacendado;Bollería envasada;Hacendado;1.85;3.85;332.5;8.5;2.25;4.5;17.0;;unknown;4
13635.0;8480000136350;Café en cápsula forte Hacendado;Cápsulas compatibles Dolce gusto;Hacendado;3.35;0.21;328.0;17.0;57.0;6.4;1.4;0.04;unknown;1
14707.0;8402001039232;Bebida de soja con calcio y vitaminas sin azúcares añadidos Hacendado;Bebidas vegetales;Hacendado;0.65;0.65;36.0;3.4;0.5;0.3;0.6;0.18;b;4
21772.0;8402001051630;Smoothie fresa y plátano Hacendado;Smoothie;Hacendado;1.65;6.6;;;;;;;unknown;{}
62228.0;8402001044137;Filetes de merluza del Cabo sin piel Hacendado ultracongelados;Pescado;Hacendado;5.5;9.17;98.0;15.2;;0.8;;0.245;unknown;{}
10922.0;8480000109224;Leche semidesnatada fresca Hacendado;Leche semidesnatada;Hacendado;1.09;1.09;44.0;3.1;;1.0;4.5;0.13;b;1
14576.0;8410376046229;Barquillos rellenos sabor nata Hacendado;Con chocolate y rellenas;Hacendado;1.0;4.76;498.0;3.4;;12.0;42.0;0.3;e;4
58110.0;8411769184603;Jamón serrano;Jamón serrano;;56.0;9.33;;;;;;;;
84940.0;2105900849402;Napolitana mixta;Bollería salada;;0.9;6.92;;;;;;;;
6459.0;8425514009073;Panes chapata de cristal;Pan de bocadillo;;1.3;4.58;;;;;;;;
19802.0;8480000198020;Edulcorante en pastillas sacarina Hacendado;Edulcorante y otros;Hacendado;1.15;22.12;29.0;0.9;8.3;0.0;0.0;12.84;not-applicable;4
11307.0;8480000113078;Refresco té soluble limón Hacendado;Té;Hacendado;1.5;41.67;2.2;0.0;0.0;0.0;0.0;0.01;c;4
35516.0;8428076006658;Agua de colonia bebé Nenuco;Colonia;Nenuco;2.85;5.7;;;;;;;;
20919.0;8402001044366;Cacao soluble instantáneo Hacendado;Cacao soluble;Hacendado;3.75;4.69;;;;;;;;
21311.0;8402001022449;Bífidus con mango probióticos Hacendado;Bífidus de sabores;Hacendado;1.3;2.6;86.0;3.5;;1.8;11.8;0.1375;c;4
9487.0;8480000094872;Cereales copos de trigo integral y arroz Hacendado bañados en chocolate con leche;Cereales integrales y muesli;Hacendado;2.65;7.07;399.0;8.3;5.1;3.4;18.3;0.98;d;4
59124.0;8421384009724;Jamón serrano lonchas Incarlopsa;Jamón serrano;Incarlopsa;3.95;16.46;247.8;33.5;;4.6;0.5;3.54;e;3
6261.0;8480000062611;Fideo grueso Hacendado;Fideos;Hacendado;0.8;1.6;361.0;13.0;3.5;0.3;3.6;0.04;a;1
86786.0;8480000867865;Pechuga de pavo reducido en sal Hacendado finas lonchas;Pavo y otros;Hacendado;3.95;9.88;76.0;16.5;0.0;0.3;1.3;1.3575;a;4
86559.0;8423102210351;Palitos de pan 100% trigo espelta integral Anitin;Rosquilletas;Anitin;1.32;8.8;522.0;13.5;7.7;3.3;1.2;1.8;c;3
24234.0;8436048071764;Rodaja de potón del Pacífico cocido Hacendado congelado;Pescado;Hacendado;6.5;13.68;;;;;;;;
21227.0;2105100212273;Filetes pechuga de pollo marinadas empanadas sin gluten;Pollo;;4.09;8.7;;;;;;;;
21710.0;8402001043147;Refresco té verde zero Hacendado sabor maracuyá y mango;Té;Hacendado;1.0;0.67;;;;;;;unknown;{}
82753.0;8480000827531;Baguette sin gluten;Barra de pan;;1.95;11.14;255.0;2.2;;1.0;2.3;1.71;c;4
16438.0;5449000144881;Bebida isotónica melocotón rojo Aquarius;Isotónico;Aquarius;2.1;1.4;20.0;0.0;;;4.8;0.059;c;4
68130.0;8412276215217;Lechuga Iceberg;Lechuga;;0.9;0.9;;;;;;;;
60323.0;8480000603234;Snack de maíz Redes sabor barbacoa Hacendado;Snacks;Hacendado;0.85;8.5;515.0;4.4;6.3;2.8;8.4;1.84;d;4
12764.0;8402001030895;Aceitunas verdes rellenas de anchoa Hacendado;Aceitunas verdes;Hacendado;3.35;4.04;135.0;1.2;;2.6;0.0;3.6;e;{}
30006.0;2330006000000;Pechugas de pollo enteras congeladas;Carne congelada;;7.32;6.1;;;;;;;;
35474.0;8402001019722;Pañal bañador desechable talla S Deliplus de 7-13 kg;Braguita y otros;Deliplus;5.9;0.49;;;;;;;;
60640.0;8402001019548;Sazonador pasta Hacendado;Sazonadores;Hacendado;1.6;35.56;265.0;9.4;19.1;0.8;12.4;24.9;e;{}
35541.0;8402001008757;Arroz negro Hacendado ultracongelado;Arroz;Hacendado;3.1;5.17;114.0;4.3;0.5;0.3;0.7;1.03;c;4
56647.0;8480000566478;Pizza atún y bacón Hacendado;Pizzas refrigeradas;Hacendado;2.9;6.59;263.0;14.0;;4.9;1.6;1.4;d;4
21256.0;8480000212566;Postre lácteo natural +Proteínas Hacendado 0% MG 10 g proteínas;Yogures desnatados;Hacendado;1.4;2.8;52.0;10.0;0.0;0.1;3.1;0.0;a;1
86656.0;8402001027550;Ajo granulado Hacendado;Otras especias;Hacendado;1.2;10.43;;;;;;;unknown;{}
35343.0;8402001007033;Salsa de tomate Zero sin azúcares añadidos Hacendado;Ketchup;Hacendado;1.6;2.67;83.0;1.7;;0.0;5.6;1.7;c;4
64221.0;8410663200235;Helado cucurucho sabor fresa nata Hacendado;Cucuruchos;Hacendado;2.2;3.06;;;;;;;;
81649.4;2105300816493;Salmón media pieza a rodajas;Salmón;;19.93;10.95;;;;;;;;
11960.0;8402001032707;Almendra tostada y salada Hacendado con piel;Frutos secos;Hacendado;2.4;12.0;626.0;22.4;12.0;5.3;4.3;1.0825;unknown;{}
10383.0;8402001002113;Leche desnatada Hacendado;Leche desnatada;Hacendado;4.92;0.82;;;;;;;;
19985.0;8402001043819;Bebida láctea sabor stracciatella +Proteínas Hacendado 0% azúcares añadidos 20 g proteínas;Yogures líquidos;Hacendado;1.15;4.11;52.1428571428571;7.14285714285714;;0.464285714285714;3.85714285714286;0.119642857142857;a;4
80939.0;8480000809391;Mini tortillas de trigo Hacendado;Pan de hamburguesa y wrap;Hacendado;1.65;5.5;303.0;8.0;4.4;1.8;1.8;1.6;c;4
18620.0;8402001009662;Mejillones al natural Hacendado pequeños;Mejillones;Hacendado;2.0;18.02;119.0;18.0;0.0;1.1;0.4;1.3;a;3
34702.0;8402001029042;Sazonador para paella con azafrán Hacendado;Sazonadores;Hacendado;1.55;77.5;240.0;11.0;13.6;0.7;20.9;29.0;not-applicable;{}
10781.0;8411700010121;Bebida láctea con cereales crecimiento y desarrollo Puleva Max;Leche Infantil;Puleva;1.89;1.89;77.0;3.0;0.1;0.9;6.5;0.18;c;{}
51619.0;4020300185524;Queso rulo con piña y almendra Liptana;Queso especialidades;Liptana;1.45;14.5;363.0;9.2;;18.0;16.0;0.1175;d;4
16416.0;8402001000799;Guisantes extra Hacendado;Conservas verdura;Hacendado;0.95;2.44;69.0;4.3;5.6;0.5;3.3;0.75;a;{}
10685.0;8480000105707;Leche semidesnatada calcio Hacendado;Leche semidesnatada;Hacendado;1.05;1.05;51.0;3.9;;1.0;5.2;0.13;b;{}
12086.0;8402001030246;Salchichón extra Hacendado lonchas;Salchichón;Hacendado;2.45;12.25;339.0;25.0;;;;3.4425;unknown;{}
51079.0;7622210103505;Queso untar light Philadelphia;Queso untable;Philadelphia;2.9;10.74;153.333333333333;5.9;0.3;8.1;4.0;1.1;d;4
52494.0;8402001013829;Barritas de galleta y arándanos Hacendado;Barritas de cereales;Hacendado;1.55;12.4;404.0;5.0;3.0;2.5;34.0;0.81;e;{}
15220.0;8410037002212;Piña en su jugo Hacendado rodajas;Conservas fruta;Hacendado;2.1;2.55;55.0;0.4;;0.0;11.0;0.0;a;{}
10806.0;8480000108067;Leche semidesnatada de cabra Hacendado;Leche semidesnatada;Hacendado;11.82;1.97;46.0;3.4;;1.0;4.5;0.1;b;1
52884.0;8410320349642;Salchichas cocidas con leche Campofrío de pollo, cerdo y pavo;Salchichas;Campofrío;1.25;7.35;199.0;5.0;;5.0;1.0;2.0;d;4
4915.0;2105100049152;Presa de cerdo ibérico;Cerdo;;8.91;27.0;;;;;;;;
11433.0;8480000114334;Té Chai Hacendado;Té;Hacendado;1.15;28.75;;;;;;;b;4
14212.0;8480000142122;Galletas Cookies Hacendado;Con chocolate y rellenas;Hacendado;1.35;6.0;496.0;5.33333333333333;4.26666666666667;13.8666666666667;33.0666666666667;0.533333333333333;e;4
86750.0;8480000867506;Pan de molde cereales sin gluten Hacendado;Pan de molde;Hacendado;2.74;5.83;244.0;4.1;11.1;0.0;3.0;1.3;c;4
67635.0;8480000676351;Flan de huevo +Proteínas Hacendado 0% MG 0% azúcares añadidos 10 g proteínas;Flan;Hacendado;2.0;5.0;62.0;10.0;;0.2;4.0;0.28;a;4
52633.0;8402001014352;Bebida de avena con chocolate sin azucares añadidos Hacendado;Bebidas vegetales;Hacendado;7.5;1.25;44.0;1.2;1.0;0.3;2.4;0.15;d;4
13441.0;8480000134417;Mermelada de fresa monodosis Hacendado;Mermelada;Hacendado;1.5;6.0;197.0;0.4;1.5;0.0;46.5;0.0;d;4
15137.0;8480000151377;Porras Hacendado congeladas;Churros;Hacendado;2.0;8.33;419.0;5.7;;3.3;1.3;1.1;d;3
8687.0;8480000086877;Tarta San Marcos Hacendado congelada;Tartas;Hacendado;9.25;12.17;332.0;4.2;1.0;5.5;24.0;0.4725;unknown;{}
4900.0;2105100049008;Chuletas aguja de cerdo;Cerdo;;3.86;5.15;189.0;18.0;0.0;5.0;0.0;0.2;unknown;{}
11777.0;8480000117779;Café monodosis descafeinado natural Hacendado;Monodosis;Hacendado;3.3;0.1;6.0;15.0;;5.8;0.9;0.0;d;{}
22332.0;8437010848230;Pechuguita de pollo 99% La Carloteña asada al horno lonchas;Pavo y otros;La Carloteña;2.5;20.0;125.0;26.8;;0.6;0.4;0.004;a;4
51630.0;8480000516305;Queso curado cheddar Hacendado;Queso curado;Hacendado;2.85;9.5;410.0;25.0;;21.7;0.5;1.8;d;3
12809.0;8402001030697;Bizcocho de cacao;Bollería dulce;;3.2;7.8;436.0;9.5;0.7;4.8;29.0;1.14;e;4
17347.0;4006824996686;Salsa Burger Hacendado;Salsas para carnes;Hacendado;1.4;5.6;340.0;1.5;;2.3;9.8;1.8;d;4
13496.0;8480000134967;Croquetas de cocido Hacendado ultracongeladas;Empanados y rebozados congelados;Hacendado;1.95;5.57;198.0;12.0;;2.2;4.9;1.1;c;3
86328.0;8402001019623;Tortillas de maíz Hacendado;Pan de hamburguesa y wrap;Hacendado;1.85;8.89;203.846153846154;3.5;7.6;0.4;9.5;2.1625;c;4
8280.0;2308280001808;Manzanas rojas dulces;Manzana y pera;;3.6;2.4;;;;;;;;
13422.0;8402001000775;Aceitunas verdes estilo casero Hacendado partidas aliñadas;Aceitunas verdes;Hacendado;2.85;2.91;184.0;1.2;;3.2;0.0;3.5;e;{}
13713.0;8437002390037;Roti de pollo relleno de jamón y queso Hacendado;Carne;Hacendado;3.0;8.0;144.0;12.0;;3.1;0.7;2.1;d;4
35649.0;8402001008832;Azúcar glas Hacendado;Azúcar;Hacendado;2.6;5.2;395.0;0.0;0.0;0.0;93.0;0.0;e;2
14431.0;8402001037733;6 Panes de leche 3%;Pan de bocadillo;;1.51;3.15;212.0;6.7;2.8;1.1;4.8;0.96;unknown;4
65077.0;8411500115422;Golosinas Moras Hacendado;Golosinas;Hacendado;1.1;5.5;352.0;4.0;;0.0;71.0;0.133;unknown;{}
63340.0;8480000633408;Pizza masa fina 4 quesos Hacendado ultracongelada;Pizzas;Hacendado;2.5;6.41;260.0;11.2;;5.0;5.7;1.6;d;4
7021.0;8480000070210;Caldo de marisco o fideuá para paella Hacendado con sofrito;Caldo líquido;Hacendado;1.9;1.9;17.0;1.0;0.5;0.2;0.5;0.93;c;3
6063.0;8480000060631;Tarta Cookies & Cream Hacendado congelada;Tartas;Hacendado;11.0;13.25;326.0;3.5;16.0;11.0;28.0;0.00095;d;4
10126.0;8410128276003;Fruta + leche tropical Bifrutas;Fruta + leche;Bifrutas;2.52;2.1;21.0;0.3;0.5;0.0;4.8;0.0;d;4
82908.0;8410637112014;Tortas de aceite Inés Rosales;Bollería envasada;Inés Rosales;2.15;11.94;493.0;6.0;3.6;3.3;17.0;0.32;d;4
23990.0;8402001053344;Foie gras de pato fresco;Pavo y otras aves;;6.8;85.0;;;;;;;;
15592.0;8402001015083;Caldo de verduras Hacendado en pastillas;Caldo en pastillas;Hacendado;0.85;7.08;190.0;13.7;1.7;0.6;2.6;52.9;unknown;4
21759.0;8402001049873;Barritas de cereales plátano y cacao Hacendado;Barritas de cereales;Hacendado;1.65;13.75;353.0;7.7;20.0;0.7;13.0;0.28;a;4
60346.0;8437013920018;Leche condensada desnatada Hacendado;Leche condensada y otros;Hacendado;2.35;5.22;274.0;8.5;;0.30000001192093;59.0;0.40000000596046;e;{}
25353.0;2105100253535;Solomillo de pavo marinado congelado;Carne congelada;;3.12;7.8;;;;;;;;
60683.0;8402001019241;Helado peanut butter cups Hacendado mantequilla de cacahuete con trocitos de tartaletas;Tarrinas;Hacendado;3.35;6.7;289.0;6.0;1.4;10.0;23.0;0.65;e;4
10055.0;8402001000843;Batido de chocolate 90% leche Hacendado;Batidos;Hacendado;1.75;1.46;61.0;1.0;;0.5;10.0;0.14;e;4
80418.0;8480000804181;Filetes de anchoa en aceite de oliva Hacendado;Salazones;Hacendado;3.65;49.32;192.0;25.0;;1.8;0.0;12.0;e;{}
81649.3;2105300816493;Salmón sin aletas y sin escamas;Salmón;;40.84;10.95;;;;;;;;
3456.0;2105100034561;Pinchos de pollo sin varilla adobados;Pollo;;4.3;8.6;;;;;;;;
13045.0;8402001034657;Sémola de trigo Hacendado;Harina;Hacendado;1.3;1.3;348.0;12.0;4.0;0.3;2.5;0.03;unknown;{}
12888.0;8402001034480;Preparado en polvo gelatina fresa Hacendado;Levadura y preparado repostería;Hacendado;1.75;9.83;58.0;1.5;0.0;0.0;13.0;0.0;unknown;4
51182.0;8480000511829;Queso lonchas fundido suave mezcla Hacendado;Queso lonchas;Hacendado;2.35;4.23;231.0;10.5;;11.1;5.8;0.725;d;4
61362.0;8435434311705;Pasta con pollo al pesto Hacendado ultracongelada;Pasta;Hacendado;2.4;8.0;188.0;9.1;;2.2;2.8;0.88;c;{}
60345.0;8480000603456;Leche condensada Hacendado;Leche condensada y otros;Hacendado;2.35;5.22;322.0;7.4;0.0;5.0;55.0;0.325;e;{}
24242.0;8436048071801;Calamar troceado limpio Hacendado congelado;Pescado;Hacendado;5.9;12.42;241.0;12.0;;0.1;0.0;0.85;a;{}
21730.0;8402001043017;Refresco de naranja Hacendado zero fresh gas;Naranja;Hacendado;0.9;0.45;;;;;;;;
15691.1;8437016823064;Hogaza de centeno 50%;Barra de pan;;1.7;3.4;;;;;;;;
11319.0;8480000113191;Refresco té soluble melocotón Hacendado;Té;Hacendado;1.5;41.67;;;;;;;c;4
68350.0;8480000683502;Mousse de chocolate Hacendado;Otros postres;Hacendado;1.2;4.8;178.0;4.8;1.4;4.2;23.0;0.11;d;4
69114.0;5605235066521;Lechuga hoja roble;Lechuga;;1.7;1.7;;;;;;;;
11550.0;8402001028649;Mayonesa Hacendado;Mayonesa;Hacendado;1.4;2.86;599.0;0.6;;9.5;1.33;1.0825;e;4
47489.0;8480000474896;Esponja anatómica para bebés Deliplus;Accesorios;Deliplus;1.0;1.0;;;;;;;;
17163.0;8480000171634;Tomate frito receta artesana Hacendado;Tomate frito;Hacendado;2.0;3.57;201.0;1.6;0.0;2.1;12.5;2.25;d;3
60651.0;8402001019760;Infusión fría Hacendado con sabor a piña y coco;Infusiones;Hacendado;1.45;36.25;4.0;0.0;0.0;0.0;0.0;0.0;unknown;4
10846.0;8402001000935;Bebida láctea desnatada omega 3 Hacendado;Leche desnatada;Hacendado;1.17;1.17;;;;;;;;
69737.0;8436006183454;3 Vegetales para microondas lavados;Verduras al vapor;;1.85;6.17;43.0;2.1;2.4;0.07;2.4;0.25;unknown;{}
18086.0;8480000180865;Atún en aceite de girasol Hacendado;Atún;Hacendado;6.5;7.22;262.0;20.0;;5.4;0.5;0.87;d;3
19867.0;8007640964060;Barrita con proteínas sabor chocolate con leche Enervit Sport;Barritas de cereales;Enervit Sport;4.9;27.22;385.0;33.3333333333333;;9.0;1.83333333333333;0.195833333333333;not-applicable;4
10382.0;8402001002106;Leche semidesnatada Hacendado;Leche semidesnatada;Hacendado;0.84;0.84;49.0;3.2;;;4.7;0.0975;unknown;{}
32524.0;8402001020599;Aroma de vainilla Hacendado;Levadura y preparado repostería;Hacendado;2.0;13.33;;;;;;;not-applicable;4
69706.0;8402001036330;Ensalada mezcla 4 estaciones lavada;Lechuga;;0.85;3.4;;;;;;;;
7331.0;8714100816622;Doble caldo sabor clásico carne Knorr en pastillas;Caldo en pastillas;Knorr;1.75;10.94;;;;;;;c;4
80942.0;8480000809421;Tortillas de trigo integrales Hacendado;Pan de hamburguesa y wrap;Hacendado;1.55;4.31;269.444444444444;9.3;8.5;1.9;2.1;1.5;c;4
4868.0;8480000048684;Picadillo de variantes Hacendado;Pepinillos y otros encurtidos;Hacendado;2.1;5.0;17.0;1.8;;0.1;0.8;1.4;unknown;{}
55108.0;8480000551085;Fuet espetec Hacendado;Salchichón;Hacendado;2.5;2.5;421.0;27.5;0.0;13.3;1.4;3.7;e;4
51110.0;8480000511102;Queso rallado mozzarella pizza-Roma de vaca Hacendado;Queso rallado;Hacendado;1.6;8.0;283.0;21.0;;13.0;0.8;1.0;c;3
35767.0;8402001010101;Lasaña boloñesa familiar Hacendado ultracongelada;Pasta;Hacendado;5.4;4.91;152.0;8.1;;2.7;3.0;0.73;c;4
9445.0;8007640982163;Barritas con proteínas sabor coco y chocolate Enervit Sport;Barritas de cereales;Enervit Sport;3.6;30.0;402.5;26.0;;5.0;34.0;1.0825;not-applicable;4
11646.0;8402001028830;Sopa de pollo Hacendado con fideos finos;Sopa;Hacendado;0.55;7.64;24.0;1.1;0.2;0.0;0.2;0.82;unknown;4
39404.0;8480000394040;Zumo de manzana Hacendado;Otros sabores;Hacendado;1.3;1.08;44.0;0.1;0.0;0.0;10.5;0.0;d;1
34262.0;8480000342621;Pistacho natural Hacendado pelado;Frutos secos;Hacendado;2.95;29.5;607.0;25.0;7.4;5.6;7.5;0.0;a;1
7026.0;8410300349006;Caldo de cocido casero Gallina Blanca;Caldo líquido;Gallina Blanca;2.3;2.3;4.0;0.3;0.0;0.1;0.0;0.9;c;4
12531.0;8480000125316;Chocolate negro fundir Hacendado;Chocolate negro;Hacendado;2.25;11.25;530.0;6.0;9.0;18.52;45.0;0.06;e;4
22612.0;8480000226129;Taquitos de salmón ahumado Hacendado;Ahumados;Hacendado;3.8;38.0;171.0;22.0;;1.4;0.5;2.5575;d;4
21879.0;8402001052163;Pepito de crema;Bollería dulce;;2.3;10.95;;;;;;;;
9547.0;8480000095473;Cereales rellenos de crema de cacao y avellana Hacendado sin gluten;Cereales;Hacendado;2.25;5.63;461.0;6.0;2.0;2.8;24.4;0.49;d;4
21552.0;8402001046957;Cayena guindillas Hacendado;Otras especias;Hacendado;1.35;58.7;;;;;;;;
52405.0;8480000524058;Queso en porciones Hacendado;Queso en porciones;Hacendado;1.95;5.2;192.0;11.8;;9.9;3.9;1.78;d;4
53445.0;8480000534453;Salmón ahumado Hacendado;Ahumados;Hacendado;10.8;36.0;;;;;;;;
50654.0;8480000506542;Queso lonchas gouda de vaca Hacendado;Queso lonchas;Hacendado;2.05;6.83;;;;;;;;
10884.0;8411700011111;Bebida láctea Omega 3 Puleva con leche desnatada;Leche desnatada;Puleva;1.89;1.89;50.0;2.9;;0.5;4.4;0.15;b;4
23561.0;8480000235626;Queso emmental de vaca Hacendado;Queso tierno;Hacendado;3.0;8.57;370.0;27.0;0.1;21.0;0.5;0.83;d;3
39224.0;8480000392244;Bebida 5 frutas Hacendado sin azúcares añadidos;Fruta variada y otros sabores;Hacendado;1.75;1.46;32.0;0.4;0.5;0.0;6.4;0.0;d;4
23925.0;8480000239259;Bebida de almendras 0% azúcar Hacendado;Bebidas vegetales;Hacendado;6.9;1.15;16.0;0.5;;0.3;0.1;0.1;b;4
21704.0;8402001042843;Tónica Hacendado;Tónica y bitter;Hacendado;0.37;1.12;;;;;;;;
52488.0;8402001012150;Gelatina sabor a frutos silvestres +Proteínas Hacendado 10 g proteínas 0% azúcar;Gelatina;Hacendado;1.55;3.88;40.0;10.0;;;;0.0975;a;4
22002.0;8402001034848;Bebida láctea de fresa Cuidacol 0% azúcares añadidos;Colesterol y otros;Cuidacol;2.5;3.13;37.0;2.9;;0.1;3.5;0.1;b;{}
21537.0;8402001046964;Salteado rústico Hacendado ultracongelado;Verdura;Hacendado;2.0;4.44;76.0;2.2;3.2;0.0;6.5;0.0875;unknown;{}
11601.0;8402001028205;Preparado en polvo instantáneo para crepes Hacendado;Levadura y preparado repostería;Hacendado;2.0;11.76;358.0;2.5;1.8;0.3;12.8;1.2775;unknown;{}
26496.0;8480000264961;Vinagre balsámico de Módena Hacendado;Vinagre y otros aderezos;Hacendado;2.25;4.5;123.0;1.0;;0.0;25.0;0.06;unknown;4
69753.0;8425779044437;Rúcula lavada;Lechuga;;0.85;17.0;26.0;4.3000001907349;;0.10000000149012;0.5;0.46000000834465;a;{}
14786.0;8402001039263;Tortitas de maíz campestre Hacendado;Tortitas;Hacendado;1.75;12.5;414.285714285714;6.7;3.9;0.8;1.9;1.6;d;4
15909.0;8719200202320;Margarina Flora Proactiv;Margarina;Flora;3.19;14.18;358.0;0.5;;10.0;0.5;0.3;c;4
61288.0;8480000612885;Ajo tierno Hacendado ultracongelado;Verdura;Hacendado;2.05;6.83;37.0;1.9;3.8;0.1;3.4;0.05;a;1
63592.0;8402001017179;Pizza 4 quesos Hacendado;Pizzas refrigeradas;Hacendado;2.9;6.9;276.0;13.8;;5.2;3.0;1.18;d;{}
86392.0;8402001024931;Fruta + leche mediterráneo Hacendado sin azúcares añadidos;Fruta + leche;Hacendado;1.2;1.0;15.0;0.4;0.3;;3.2;;unknown;4
39922.0;8480000399229;Zumo de manzana selección Hacendado;Otros sabores;Hacendado;1.7;1.7;53.0;0.3;0.8;0.1;11.4;0.0;e;1
7031.0;8480000070319;Caldo de pollo Hacendado bajo en sal;Caldo líquido;Hacendado;1.2;1.2;7.0;0.5;0.5;0.1;0.5;0.3;b;4
82332.0;8480000823328;Pan hot dog Hacendado;Pan de hamburguesa y wrap;Hacendado;0.9;2.73;270.0;9.0;2.5;0.6;5.5;0.0025;b;4
16737.0;8480000167378;Macedonia de verduras Hacendado;Conservas verdura;Hacendado;0.9;1.68;46.0;2.0;;0.0;0.9;0.7;b;3
16240.0;8402001047954;Barritas de barquillo Cookies cobertura de cacao con pepitas y rellenas de galleta;Chocolatinas;;1.7;18.89;100.0;0.9;;;;0.4325;unknown;{}
20032.0;8402001048401;Yogur sabor coco Hacendado;Yogures de sabores;Hacendado;0.75;1.5;76.0;3.5;;1.5;10.5;0.13;c;{}
60633.0;8402001020278;Filetes de vacuno marinado extra tiernos;Vacuno;;8.85;17.7;;;;;;;;
27548.0;8480000275486;Elaborado de merluza y langostino;Otros;;3.3;16.5;;;;;;;unknown;{}
22388.0;8480000223883;6 Panecillos integrales 100%;Pan de bocadillo;;1.05;3.89;235.0;9.2;7.2;0.4;3.0;1.2;a;4
13816.0;5449000133724;Refresco Coca-Cola Zero azúcar;Cola zero;Coca-Cola;1.39;1.11;0.3;0.0;0.0;0.0;0.0;0.01;c;4
9641.0;8480000096418;Tarta de queso Hacendado congelada;Tartas;Hacendado;10.0;11.36;295.0;4.7;1.0;14.4;19.4;0.52;e;{}
16625.0;8480000166258;Champiñón entero Hacendado;Conservas verdura;Hacendado;1.45;4.08;21.0;2.8;;0.0;0.3;1.0;a;3
59078.0;8480000590787;Sticks longaniza extra Hacendado;Salchichón;Hacendado;1.1;22.0;505.0;32.0;;16.0;0.7;3.7;e;4
54210.0;8480000542106;Chorizo picante extra Hacendado;Chorizo;Hacendado;2.49;8.89;443.0;25.0;;14.2;0.2;3.1;e;3
23010.0;8402001050473;Pasas sultanas sin semillas Hacendado;Fruta desecada;Hacendado;1.8;7.2;;;;;;;;
31310.0;8410603065214;Huevos de gallinas camperas;Huevos;;2.1;0.35;138.3;12.5;;2.8;0.7;0.36;a;{}
14641.0;8480000146410;Galletas Choco leche con chocolatina Hacendado;Con chocolate y rellenas;Hacendado;1.35;9.0;491.0;5.8;;14.0;38.0;0.48;e;{}
